datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2022.01.18,00:00,23:59,Arnulf,941,0,941,-0.5,4.2,0.0,79,0.2
2022.01.18,00:00,23:59,Erhardt,1887,1803,3690,-0.5,4.2,0.0,79,0.2
2022.01.18,00:00,23:59,Hirsch,651,644,1295,-0.5,4.2,0.0,79,0.2
2022.01.18,00:00,23:59,Kreuther,344,268,612,-0.5,4.2,0.0,79,0.2
2022.01.18,00:00,23:59,Margareten,1452,1438,2890,-0.5,4.2,0.0,79,0.2
2022.01.18,00:00,23:59,Olympia,702,694,1396,-0.5,4.2,0.0,79,0.2
2022.01.19,00:00,23:59,Arnulf,1032,0,1032,-2.5,7.1,0.9,44,6.4
2022.01.19,00:00,23:59,Erhardt,2026,1940,3966,-2.5,7.1,0.9,44,6.4
2022.01.19,00:00,23:59,Hirsch,730,737,1467,-2.5,7.1,0.9,44,6.4
2022.01.19,00:00,23:59,Kreuther,351,278,629,-2.5,7.1,0.9,44,6.4
2022.01.19,00:00,23:59,Margareten,1557,1557,3114,-2.5,7.1,0.9,44,6.4
2022.01.19,00:00,23:59,Olympia,717,787,1504,-2.5,7.1,0.9,44,6.4
2022.01.20,00:00,23:59,Arnulf,670,0,670,-1.5,3.2,3.0,88,0.4
2022.01.20,00:00,23:59,Erhardt,1430,1389,2819,-1.5,3.2,3.0,88,0.4
2022.01.20,00:00,23:59,Hirsch,438,459,897,-1.5,3.2,3.0,88,0.4
2022.01.20,00:00,23:59,Kreuther,253,196,449,-1.5,3.2,3.0,88,0.4
2022.01.20,00:00,23:59,Margareten,1033,998,2031,-1.5,3.2,3.0,88,0.4
2022.01.20,00:00,23:59,Olympia,509,475,984,-1.5,3.2,3.0,88,0.4
2022.01.21,00:00,23:59,Arnulf,383,0,383,-2.2,1.1,0.8,85,3.3
2022.01.21,00:00,23:59,Erhardt,1166,1087,2253,-2.2,1.1,0.8,85,3.3
2022.01.21,00:00,23:59,Hirsch,286,345,631,-2.2,1.1,0.8,85,3.3
2022.01.21,00:00,23:59,Kreuther,155,108,263,-2.2,1.1,0.8,85,3.3
2022.01.21,00:00,23:59,Margareten,910,834,1744,-2.2,1.1,0.8,85,3.3
2022.01.21,00:00,23:59,Olympia,275,337,612,-2.2,1.1,0.8,85,3.3
2022.01.22,00:00,23:59,Arnulf,183,0,183,-0.8,1.3,2.6,98,0.0
2022.01.22,00:00,23:59,Erhardt,412,401,813,-0.8,1.3,2.6,98,0.0
2022.01.22,00:00,23:59,Hirsch,81,79,160,-0.8,1.3,2.6,98,0.0
2022.01.22,00:00,23:59,Kreuther,80,52,132,-0.8,1.3,2.6,98,0.0
2022.01.22,00:00,23:59,Margareten,429,410,839,-0.8,1.3,2.6,98,0.0
2022.01.22,00:00,23:59,Olympia,138,162,300,-0.8,1.3,2.6,98,0.0
2022.01.23,00:00,23:59,Arnulf,277,0,277,-1.4,4.0,0.0,79,0.6
2022.01.23,00:00,23:59,Erhardt,607,554,1161,-1.4,4.0,0.0,79,0.6
2022.01.23,00:00,23:59,Hirsch,141,143,284,-1.4,4.0,0.0,79,0.6
2022.01.23,00:00,23:59,Kreuther,48,55,103,-1.4,4.0,0.0,79,0.6
2022.01.23,00:00,23:59,Margareten,439,391,830,-1.4,4.0,0.0,79,0.6
2022.01.23,00:00,23:59,Olympia,355,320,675,-1.4,4.0,0.0,79,0.6
2022.01.24,00:00,23:59,Arnulf,813,0,813,-2.3,3.1,0.0,56,3.3
2022.01.24,00:00,23:59,Erhardt,1576,1491,3067,-2.3,3.1,0.0,56,3.3
2022.01.24,00:00,23:59,Hirsch,636,607,1243,-2.3,3.1,0.0,56,3.3
2022.01.24,00:00,23:59,Kreuther,273,207,480,-2.3,3.1,0.0,56,3.3
2022.01.24,00:00,23:59,Margareten,1221,1128,2349,-2.3,3.1,0.0,56,3.3
2022.01.24,00:00,23:59,Olympia,503,599,1102,-2.3,3.1,0.0,56,3.3
2022.01.25,00:00,23:59,Arnulf,912,0,912,-2.0,4.3,0.0,76,5.5
2022.01.25,00:00,23:59,Erhardt,1789,1740,3529,-2.0,4.3,0.0,76,5.5
2022.01.25,00:00,23:59,Hirsch,648,641,1289,-2.0,4.3,0.0,76,5.5
2022.01.25,00:00,23:59,Kreuther,275,239,514,-2.0,4.3,0.0,76,5.5
2022.01.25,00:00,23:59,Margareten,1375,1262,2637,-2.0,4.3,0.0,76,5.5
2022.01.25,00:00,23:59,Olympia,715,691,1406,-2.0,4.3,0.0,76,5.5
2022.01.26,00:00,23:59,Arnulf,931,0,931,-2.6,4.3,0.0,63,8.5
2022.01.26,00:00,23:59,Erhardt,1967,1788,3755,-2.6,4.3,0.0,63,8.5
2022.01.26,00:00,23:59,Hirsch,665,680,1345,-2.6,4.3,0.0,63,8.5
2022.01.26,00:00,23:59,Kreuther,320,271,591,-2.6,4.3,0.0,63,8.5
2022.01.26,00:00,23:59,Margareten,1401,1243,2644,-2.6,4.3,0.0,63,8.5
2022.01.26,00:00,23:59,Olympia,684,707,1391,-2.6,4.3,0.0,63,8.5
2022.01.27,00:00,23:59,Arnulf,898,0,898,-2.1,7.6,1.4,90,8.6
2022.01.27,00:00,23:59,Erhardt,1944,1883,3827,-2.1,7.6,1.4,90,8.6
2022.01.27,00:00,23:59,Hirsch,607,672,1279,-2.1,7.6,1.4,90,8.6
2022.01.27,00:00,23:59,Kreuther,322,252,574,-2.1,7.6,1.4,90,8.6
2022.01.27,00:00,23:59,Margareten,1352,1353,2705,-2.1,7.6,1.4,90,8.6
2022.01.27,00:00,23:59,Olympia,621,673,1294,-2.1,7.6,1.4,90,8.6
2022.01.28,00:00,23:59,Arnulf,621,0,621,0.7,3.5,1.9,95,0.0
2022.01.28,00:00,23:59,Erhardt,1272,1223,2495,0.7,3.5,1.9,95,0.0
2022.01.28,00:00,23:59,Hirsch,354,377,731,0.7,3.5,1.9,95,0.0
2022.01.28,00:00,23:59,Kreuther,231,181,412,0.7,3.5,1.9,95,0.0
2022.01.28,00:00,23:59,Margareten,973,937,1910,0.7,3.5,1.9,95,0.0
2022.01.28,00:00,23:59,Olympia,414,362,776,0.7,3.5,1.9,95,0.0
2022.01.29,00:00,23:59,Arnulf,552,0,552,0.7,7.2,0.0,95,1.4
2022.01.29,00:00,23:59,Erhardt,1017,957,1974,0.7,7.2,0.0,95,1.4
2022.01.29,00:00,23:59,Hirsch,229,241,470,0.7,7.2,0.0,95,1.4
2022.01.29,00:00,23:59,Kreuther,128,128,256,0.7,7.2,0.0,95,1.4
2022.01.29,00:00,23:59,Margareten,866,783,1649,0.7,7.2,0.0,95,1.4
2022.01.29,00:00,23:59,Olympia,410,385,795,0.7,7.2,0.0,95,1.4
2022.01.30,00:00,23:59,Arnulf,441,0,441,1.9,7.7,0.3,73,5.5
2022.01.30,00:00,23:59,Erhardt,1050,956,2006,1.9,7.7,0.3,73,5.5
2022.01.30,00:00,23:59,Hirsch,247,288,535,1.9,7.7,0.3,73,5.5
2022.01.30,00:00,23:59,Kreuther,110,98,208,1.9,7.7,0.3,73,5.5
2022.01.30,00:00,23:59,Margareten,510,515,1025,1.9,7.7,0.3,73,5.5
2022.01.30,00:00,23:59,Olympia,534,478,1012,1.9,7.7,0.3,73,5.5
2022.01.31,00:00,23:59,Arnulf,638,0,638,1.0,4.2,4.1,96,0.3
2022.01.31,00:00,23:59,Erhardt,1323,1258,2581,1.0,4.2,4.1,96,0.3
2022.01.31,00:00,23:59,Hirsch,391,437,828,1.0,4.2,4.1,96,0.3
2022.01.31,00:00,23:59,Kreuther,246,206,452,1.0,4.2,4.1,96,0.3
2022.01.31,00:00,23:59,Margareten,1009,967,1976,1.0,4.2,4.1,96,0.3
2022.01.31,00:00,23:59,Olympia,425,421,846,1.0,4.2,4.1,96,0.3
2022.02.01,00:00,23:59,Arnulf,641,0,641,0.1,3.3,3.0,98,0.0
2022.02.01,00:00,23:59,Erhardt,1277,1260,2537,0.1,3.3,3.0,98,0.0
2022.02.01,00:00,23:59,Hirsch,353,412,765,0.1,3.3,3.0,98,0.0
2022.02.01,00:00,23:59,Kreuther,226,191,417,0.1,3.3,3.0,98,0.0
2022.02.01,00:00,23:59,Margareten,952,916,1868,0.1,3.3,3.0,98,0.0
2022.02.01,00:00,23:59,Olympia,442,398,840,0.1,3.3,3.0,98,0.0
2022.02.02,00:00,23:59,Arnulf,731,0,731,2.9,6.4,3.6,91,0.8
2022.02.02,00:00,23:59,Erhardt,1472,1345,2817,2.9,6.4,3.6,91,0.8
2022.02.02,00:00,23:59,Hirsch,441,455,896,2.9,6.4,3.6,91,0.8
2022.02.02,00:00,23:59,Kreuther,246,225,471,2.9,6.4,3.6,91,0.8
2022.02.02,00:00,23:59,Margareten,972,983,1955,2.9,6.4,3.6,91,0.8
2022.02.02,00:00,23:59,Olympia,570,500,1070,2.9,6.4,3.6,91,0.8
2022.02.03,00:00,23:59,Arnulf,869,0,869,2.6,9.7,0.0,98,2.6
2022.02.03,00:00,23:59,Erhardt,1846,1841,3687,2.6,9.7,0.0,98,2.6
2022.02.03,00:00,23:59,Hirsch,607,611,1218,2.6,9.7,0.0,98,2.6
2022.02.03,00:00,23:59,Kreuther,299,257,556,2.6,9.7,0.0,98,2.6
2022.02.03,00:00,23:59,Margareten,1249,1247,2496,2.6,9.7,0.0,98,2.6
2022.02.03,00:00,23:59,Olympia,671,635,1306,2.6,9.7,0.0,98,2.6
2022.02.04,00:00,23:59,Arnulf,898,0,898,1.8,7.7,0.8,74,3.0
2022.02.04,00:00,23:59,Erhardt,1779,1654,3433,1.8,7.7,0.8,74,3.0
2022.02.04,00:00,23:59,Hirsch,582,586,1168,1.8,7.7,0.8,74,3.0
2022.02.04,00:00,23:59,Kreuther,299,264,563,1.8,7.7,0.8,74,3.0
2022.02.04,00:00,23:59,Margareten,1338,1291,2629,1.8,7.7,0.8,74,3.0
2022.02.04,00:00,23:59,Olympia,661,611,1272,1.8,7.7,0.8,74,3.0
2022.02.05,00:00,23:59,Arnulf,754,0,754,0.7,6.9,0.0,41,7.9
2022.02.05,00:00,23:59,Erhardt,1539,1333,2872,0.7,6.9,0.0,41,7.9
2022.02.05,00:00,23:59,Hirsch,387,384,771,0.7,6.9,0.0,41,7.9
2022.02.05,00:00,23:59,Kreuther,182,151,333,0.7,6.9,0.0,41,7.9
2022.02.05,00:00,23:59,Margareten,1065,1065,2130,0.7,6.9,0.0,41,7.9
2022.02.05,00:00,23:59,Olympia,585,543,1128,0.7,6.9,0.0,41,7.9
2022.02.06,00:00,23:59,Arnulf,372,0,372,1.4,7.4,6.7,96,2.8
2022.02.06,00:00,23:59,Erhardt,786,775,1561,1.4,7.4,6.7,96,2.8
2022.02.06,00:00,23:59,Hirsch,134,172,306,1.4,7.4,6.7,96,2.8
2022.02.06,00:00,23:59,Kreuther,110,89,199,1.4,7.4,6.7,96,2.8
2022.02.06,00:00,23:59,Margareten,496,479,975,1.4,7.4,6.7,96,2.8
2022.02.06,00:00,23:59,Olympia,336,311,647,1.4,7.4,6.7,96,2.8
2022.02.07,00:00,23:59,Arnulf,701,0,701,0.5,6.0,0.0,85,0.3
2022.02.07,00:00,23:59,Erhardt,1340,1277,2617,0.5,6.0,0.0,85,0.3
2022.02.07,00:00,23:59,Hirsch,437,432,869,0.5,6.0,0.0,85,0.3
2022.02.07,00:00,23:59,Kreuther,244,217,461,0.5,6.0,0.0,85,0.3
2022.02.07,00:00,23:59,Margareten,1045,993,2038,0.5,6.0,0.0,85,0.3
2022.02.07,00:00,23:59,Olympia,520,487,1007,0.5,6.0,0.0,85,0.3
2022.02.08,00:00,23:59,Arnulf,963,0,963,-0.3,9.2,0.0,61,3.3
2022.02.08,00:00,23:59,Erhardt,1892,1854,3746,-0.3,9.2,0.0,61,3.3
2022.02.08,00:00,23:59,Hirsch,649,633,1282,-0.3,9.2,0.0,61,3.3
2022.02.08,00:00,23:59,Kreuther,342,306,648,-0.3,9.2,0.0,61,3.3
2022.02.08,00:00,23:59,Margareten,1437,1372,2809,-0.3,9.2,0.0,61,3.3
2022.02.08,00:00,23:59,Olympia,691,677,1368,-0.3,9.2,0.0,61,3.3
2022.02.09,00:00,23:59,Arnulf,1159,0,1159,0.8,11.8,0.0,23,9.7
2022.02.09,00:00,23:59,Erhardt,2349,2225,4574,0.8,11.8,0.0,23,9.7
2022.02.09,00:00,23:59,Hirsch,851,830,1681,0.8,11.8,0.0,23,9.7
2022.02.09,00:00,23:59,Kreuther,427,338,765,0.8,11.8,0.0,23,9.7
2022.02.09,00:00,23:59,Margareten,1701,1606,3307,0.8,11.8,0.0,23,9.7
2022.02.09,00:00,23:59,Olympia,929,906,1835,0.8,11.8,0.0,23,9.7
2022.02.10,00:00,23:59,Arnulf,1169,0,1169,1.2,13.3,3.1,48,7.7
2022.02.10,00:00,23:59,Erhardt,2346,2241,4587,1.2,13.3,3.1,48,7.7
2022.02.10,00:00,23:59,Hirsch,783,832,1615,1.2,13.3,3.1,48,7.7
2022.02.10,00:00,23:59,Kreuther,424,290,714,1.2,13.3,3.1,48,7.7
2022.02.10,00:00,23:59,Margareten,1659,1601,3260,1.2,13.3,3.1,48,7.7
2022.02.10,00:00,23:59,Olympia,863,844,1707,1.2,13.3,3.1,48,7.7
2022.02.11,00:00,23:59,Arnulf,652,0,652,-0.1,6.4,1.8,75,2.2
2022.02.11,00:00,23:59,Erhardt,1412,1334,2746,-0.1,6.4,1.8,75,2.2
2022.02.11,00:00,23:59,Hirsch,373,409,782,-0.1,6.4,1.8,75,2.2
2022.02.11,00:00,23:59,Kreuther,241,191,432,-0.1,6.4,1.8,75,2.2
2022.02.11,00:00,23:59,Margareten,1161,1102,2263,-0.1,6.4,1.8,75,2.2
2022.02.11,00:00,23:59,Olympia,499,504,1003,-0.1,6.4,1.8,75,2.2
2022.02.12,00:00,23:59,Arnulf,663,0,663,-3.0,6.3,0.0,26,9.6
2022.02.12,00:00,23:59,Erhardt,1540,1484,3024,-3.0,6.3,0.0,26,9.6
2022.02.12,00:00,23:59,Hirsch,406,415,821,-3.0,6.3,0.0,26,9.6
2022.02.12,00:00,23:59,Kreuther,189,177,366,-3.0,6.3,0.0,26,9.6
2022.02.12,00:00,23:59,Margareten,1174,1151,2325,-3.0,6.3,0.0,26,9.6
2022.02.12,00:00,23:59,Olympia,573,567,1140,-3.0,6.3,0.0,26,9.6
2022.02.13,00:00,23:59,Arnulf,601,0,601,-1.7,11.7,0.0,29,9.9
2022.02.13,00:00,23:59,Erhardt,2017,1747,3764,-1.7,11.7,0.0,29,9.9
2022.02.13,00:00,23:59,Hirsch,510,474,984,-1.7,11.7,0.0,29,9.9
2022.02.13,00:00,23:59,Kreuther,219,184,403,-1.7,11.7,0.0,29,9.9
2022.02.13,00:00,23:59,Margareten,950,954,1904,-1.7,11.7,0.0,29,9.9
2022.02.13,00:00,23:59,Olympia,877,746,1623,-1.7,11.7,0.0,29,9.9
2022.02.14,00:00,23:59,Arnulf,1094,0,1094,1.4,14.7,0.4,63,4.9
2022.02.14,00:00,23:59,Erhardt,2103,1974,4077,1.4,14.7,0.4,63,4.9
2022.02.14,00:00,23:59,Hirsch,781,823,1604,1.4,14.7,0.4,63,4.9
2022.02.14,00:00,23:59,Kreuther,373,302,675,1.4,14.7,0.4,63,4.9
2022.02.14,00:00,23:59,Margareten,1617,1563,3180,1.4,14.7,0.4,63,4.9
2022.02.14,00:00,23:59,Olympia,729,691,1420,1.4,14.7,0.4,63,4.9
2022.02.15,00:00,23:59,Arnulf,827,0,827,2.5,6.5,0.8,88,0.0
2022.02.15,00:00,23:59,Erhardt,1635,1565,3200,2.5,6.5,0.8,88,0.0
2022.02.15,00:00,23:59,Hirsch,551,586,1137,2.5,6.5,0.8,88,0.0
2022.02.15,00:00,23:59,Kreuther,284,245,529,2.5,6.5,0.8,88,0.0
2022.02.15,00:00,23:59,Margareten,1216,1217,2433,2.5,6.5,0.8,88,0.0
2022.02.15,00:00,23:59,Olympia,571,544,1115,2.5,6.5,0.8,88,0.0
2022.02.16,00:00,23:59,Arnulf,913,0,913,1.8,11.4,0.8,98,0.7
2022.02.16,00:00,23:59,Erhardt,1743,1666,3409,1.8,11.4,0.8,98,0.7
2022.02.16,00:00,23:59,Hirsch,553,626,1179,1.8,11.4,0.8,98,0.7
2022.02.16,00:00,23:59,Kreuther,313,257,570,1.8,11.4,0.8,98,0.7
2022.02.16,00:00,23:59,Margareten,1324,1283,2607,1.8,11.4,0.8,98,0.7
2022.02.16,00:00,23:59,Olympia,684,717,1401,1.8,11.4,0.8,98,0.7
2022.02.17,00:00,23:59,Arnulf,678,0,678,7.2,12.6,5.6,81,1.8
2022.02.17,00:00,23:59,Erhardt,1325,1310,2635,7.2,12.6,5.6,81,1.8
2022.02.17,00:00,23:59,Hirsch,366,404,770,7.2,12.6,5.6,81,1.8
2022.02.17,00:00,23:59,Kreuther,227,188,415,7.2,12.6,5.6,81,1.8
2022.02.17,00:00,23:59,Margareten,1045,1014,2059,7.2,12.6,5.6,81,1.8
2022.02.17,00:00,23:59,Olympia,470,489,959,7.2,12.6,5.6,81,1.8
2022.02.18,00:00,23:59,Arnulf,941,0,941,6.4,15.5,0.2,98,0.0
2022.02.18,00:00,23:59,Erhardt,1782,1743,3525,6.4,15.5,0.2,98,0.0
2022.02.18,00:00,23:59,Hirsch,588,600,1188,6.4,15.5,0.2,98,0.0
2022.02.18,00:00,23:59,Kreuther,301,243,544,6.4,15.5,0.2,98,0.0
2022.02.18,00:00,23:59,Margareten,1471,1495,2966,6.4,15.5,0.2,98,0.0
2022.02.18,00:00,23:59,Olympia,686,654,1340,6.4,15.5,0.2,98,0.0
2022.02.19,00:00,23:59,Arnulf,639,0,639,3.3,8.2,0.0,68,5.4
2022.02.19,00:00,23:59,Erhardt,1539,1415,2954,3.3,8.2,0.0,68,5.4
2022.02.19,00:00,23:59,Hirsch,307,318,625,3.3,8.2,0.0,68,5.4
2022.02.19,00:00,23:59,Kreuther,193,164,357,3.3,8.2,0.0,68,5.4
2022.02.19,00:00,23:59,Margareten,1171,1180,2351,3.3,8.2,0.0,68,5.4
2022.02.19,00:00,23:59,Olympia,595,502,1097,3.3,8.2,0.0,68,5.4
2022.02.20,00:00,23:59,Arnulf,476,0,476,2.5,10.4,0.0,91,3.5
2022.02.20,00:00,23:59,Erhardt,1180,1039,2219,2.5,10.4,0.0,91,3.5
2022.02.20,00:00,23:59,Hirsch,237,249,486,2.5,10.4,0.0,91,3.5
2022.02.20,00:00,23:59,Kreuther,135,115,250,2.5,10.4,0.0,91,3.5
2022.02.20,00:00,23:59,Margareten,723,737,1460,2.5,10.4,0.0,91,3.5
2022.02.20,00:00,23:59,Olympia,575,548,1123,2.5,10.4,0.0,91,3.5
2022.02.21,00:00,23:59,Arnulf,698,0,698,1.0,10.4,1.7,91,2.8
2022.02.21,00:00,23:59,Erhardt,1431,1335,2766,1.0,10.4,1.7,91,2.8
2022.02.21,00:00,23:59,Hirsch,451,438,889,1.0,10.4,1.7,91,2.8
2022.02.21,00:00,23:59,Kreuther,243,220,463,1.0,10.4,1.7,91,2.8
2022.02.21,00:00,23:59,Margareten,1140,1128,2268,1.0,10.4,1.7,91,2.8
2022.02.21,00:00,23:59,Olympia,457,450,907,1.0,10.4,1.7,91,2.8
2022.02.22,00:00,23:59,Arnulf,934,0,934,1.8,7.7,1.4,88,4.5
2022.02.22,00:00,23:59,Erhardt,1737,1661,3398,1.8,7.7,1.4,88,4.5
2022.02.22,00:00,23:59,Hirsch,565,623,1188,1.8,7.7,1.4,88,4.5
2022.02.22,00:00,23:59,Kreuther,338,277,615,1.8,7.7,1.4,88,4.5
2022.02.22,00:00,23:59,Margareten,1285,1259,2544,1.8,7.7,1.4,88,4.5
2022.02.22,00:00,23:59,Olympia,585,580,1165,1.8,7.7,1.4,88,4.5
2022.02.23,00:00,23:59,Arnulf,1081,0,1081,1.6,10.9,0.0,54,8.7
2022.02.23,00:00,23:59,Erhardt,2202,2012,4214,1.6,10.9,0.0,54,8.7
2022.02.23,00:00,23:59,Hirsch,789,816,1605,1.6,10.9,0.0,54,8.7
2022.02.23,00:00,23:59,Kreuther,410,341,751,1.6,10.9,0.0,54,8.7
2022.02.23,00:00,23:59,Margareten,1604,1592,3196,1.6,10.9,0.0,54,8.7
2022.02.23,00:00,23:59,Olympia,895,874,1769,1.6,10.9,0.0,54,8.7
2022.02.24,00:00,23:59,Arnulf,1181,0,1181,-0.1,14.3,1.2,85,8.1
2022.02.24,00:00,23:59,Erhardt,2410,2355,4765,-0.1,14.3,1.2,85,8.1
2022.02.24,00:00,23:59,Hirsch,778,814,1592,-0.1,14.3,1.2,85,8.1
2022.02.24,00:00,23:59,Kreuther,414,352,766,-0.1,14.3,1.2,85,8.1
2022.02.24,00:00,23:59,Margareten,1721,1790,3511,-0.1,14.3,1.2,85,8.1
2022.02.24,00:00,23:59,Olympia,904,824,1728,-0.1,14.3,1.2,85,8.1
2022.02.25,00:00,23:59,Arnulf,841,0,841,0.9,5.5,0.2,75,4.1
2022.02.25,00:00,23:59,Erhardt,1765,1710,3475,0.9,5.5,0.2,75,4.1
2022.02.25,00:00,23:59,Hirsch,528,563,1091,0.9,5.5,0.2,75,4.1
2022.02.25,00:00,23:59,Kreuther,298,267,565,0.9,5.5,0.2,75,4.1
2022.02.25,00:00,23:59,Margareten,1358,1320,2678,0.9,5.5,0.2,75,4.1
2022.02.25,00:00,23:59,Olympia,608,586,1194,0.9,5.5,0.2,75,4.1
2022.02.26,00:00,23:59,Arnulf,632,0,632,-1.1,4.4,0.0,80,4.2
2022.02.26,00:00,23:59,Erhardt,1153,1078,2231,-1.1,4.4,0.0,80,4.2
2022.02.26,00:00,23:59,Hirsch,281,299,580,-1.1,4.4,0.0,80,4.2
2022.02.26,00:00,23:59,Kreuther,133,123,256,-1.1,4.4,0.0,80,4.2
2022.02.26,00:00,23:59,Margareten,970,1018,1988,-1.1,4.4,0.0,80,4.2
2022.02.26,00:00,23:59,Olympia,463,414,877,-1.1,4.4,0.0,80,4.2
2022.02.27,00:00,23:59,Arnulf,518,0,518,-2.1,6.1,0.0,14,9.5
2022.02.27,00:00,23:59,Erhardt,1304,1209,2513,-2.1,6.1,0.0,14,9.5
2022.02.27,00:00,23:59,Hirsch,282,267,549,-2.1,6.1,0.0,14,9.5
2022.02.27,00:00,23:59,Kreuther,174,136,310,-2.1,6.1,0.0,14,9.5
2022.02.27,00:00,23:59,Margareten,691,732,1423,-2.1,6.1,0.0,14,9.5
2022.02.27,00:00,23:59,Olympia,501,473,974,-2.1,6.1,0.0,14,9.5
2022.02.28,00:00,23:59,Arnulf,880,0,880,-3.3,6.3,0.0,0,10.6
2022.02.28,00:00,23:59,Erhardt,1788,1648,3436,-3.3,6.3,0.0,0,10.6
2022.02.28,00:00,23:59,Hirsch,571,566,1137,-3.3,6.3,0.0,0,10.6
2022.02.28,00:00,23:59,Kreuther,297,240,537,-3.3,6.3,0.0,0,10.6
2022.02.28,00:00,23:59,Margareten,1353,1336,2689,-3.3,6.3,0.0,0,10.6
2022.02.28,00:00,23:59,Olympia,548,584,1132,-3.3,6.3,0.0,0,10.6
2022.03.01,00:00,23:59,Arnulf,918,0,918,-4.0,7.4,0.0,16,10.7
2022.03.01,00:00,23:59,Erhardt,1829,1740,3569,-4.0,7.4,0.0,16,10.7
2022.03.01,00:00,23:59,Hirsch,584,582,1166,-4.0,7.4,0.0,16,10.7
2022.03.01,00:00,23:59,Kreuther,306,265,571,-4.0,7.4,0.0,16,10.7
2022.03.01,00:00,23:59,Margareten,1368,1430,2798,-4.0,7.4,0.0,16,10.7
2022.03.01,00:00,23:59,Olympia,564,632,1196,-4.0,7.4,0.0,16,10.7
2022.03.02,00:00,23:59,Arnulf,1021,0,1021,-3.8,5.8,0.0,71,4.1
2022.03.02,00:00,23:59,Erhardt,1691,1681,3372,-3.8,5.8,0.0,71,4.1
2022.03.02,00:00,23:59,Hirsch,577,613,1190,-3.8,5.8,0.0,71,4.1
2022.03.02,00:00,23:59,Kreuther,272,227,499,-3.8,5.8,0.0,71,4.1
2022.03.02,00:00,23:59,Margareten,1376,1408,2784,-3.8,5.8,0.0,71,4.1
2022.03.02,00:00,23:59,Olympia,505,526,1031,-3.8,5.8,0.0,71,4.1
2022.03.03,00:00,23:59,Arnulf,966,0,966,-3.8,9.2,0.0,14,10.1
2022.03.03,00:00,23:59,Erhardt,2006,1808,3814,-3.8,9.2,0.0,14,10.1
2022.03.03,00:00,23:59,Hirsch,665,682,1347,-3.8,9.2,0.0,14,10.1
2022.03.03,00:00,23:59,Kreuther,335,250,585,-3.8,9.2,0.0,14,10.1
2022.03.03,00:00,23:59,Margareten,1546,1561,3107,-3.8,9.2,0.0,14,10.1
2022.03.03,00:00,23:59,Olympia,668,649,1317,-3.8,9.2,0.0,14,10.1
2022.03.04,00:00,23:59,Arnulf,884,0,884,-3.7,6.3,0.0,8,10.8
2022.03.04,00:00,23:59,Erhardt,1790,1660,3450,-3.7,6.3,0.0,8,10.8
2022.03.04,00:00,23:59,Hirsch,547,527,1074,-3.7,6.3,0.0,8,10.8
2022.03.04,00:00,23:59,Kreuther,294,218,512,-3.7,6.3,0.0,8,10.8
2022.03.04,00:00,23:59,Margareten,1424,1474,2898,-3.7,6.3,0.0,8,10.8
2022.03.04,00:00,23:59,Olympia,565,546,1111,-3.7,6.3,0.0,8,10.8
2022.03.05,00:00,23:59,Arnulf,605,0,605,-4.5,5.0,0.0,36,7.0
2022.03.05,00:00,23:59,Erhardt,1256,1178,2434,-4.5,5.0,0.0,36,7.0
2022.03.05,00:00,23:59,Hirsch,279,263,542,-4.5,5.0,0.0,36,7.0
2022.03.05,00:00,23:59,Kreuther,163,172,335,-4.5,5.0,0.0,36,7.0
2022.03.05,00:00,23:59,Margareten,970,1035,2005,-4.5,5.0,0.0,36,7.0
2022.03.05,00:00,23:59,Olympia,404,401,805,-4.5,5.0,0.0,36,7.0
2022.03.06,00:00,23:59,Arnulf,530,0,530,-3.5,4.8,0.0,65,8.2
2022.03.06,00:00,23:59,Erhardt,1350,1267,2617,-3.5,4.8,0.0,65,8.2
2022.03.06,00:00,23:59,Hirsch,315,289,604,-3.5,4.8,0.0,65,8.2
2022.03.06,00:00,23:59,Kreuther,161,150,311,-3.5,4.8,0.0,65,8.2
2022.03.06,00:00,23:59,Margareten,777,801,1578,-3.5,4.8,0.0,65,8.2
2022.03.06,00:00,23:59,Olympia,469,431,900,-3.5,4.8,0.0,65,8.2
2022.03.07,00:00,23:59,Arnulf,897,0,897,-3.1,1.6,0.0,64,3.2
2022.03.07,00:00,23:59,Erhardt,1796,1722,3518,-3.1,1.6,0.0,64,3.2
2022.03.07,00:00,23:59,Hirsch,647,635,1282,-3.1,1.6,0.0,64,3.2
2022.03.07,00:00,23:59,Kreuther,354,297,651,-3.1,1.6,0.0,64,3.2
2022.03.07,00:00,23:59,Margareten,1416,1507,2923,-3.1,1.6,0.0,64,3.2
2022.03.07,00:00,23:59,Olympia,538,527,1065,-3.1,1.6,0.0,64,3.2
2022.03.08,00:00,23:59,Arnulf,1086,0,1086,-4.3,7.4,0.0,25,10.3
2022.03.08,00:00,23:59,Erhardt,2113,1969,4082,-4.3,7.4,0.0,25,10.3
2022.03.08,00:00,23:59,Hirsch,770,764,1534,-4.3,7.4,0.0,25,10.3
2022.03.08,00:00,23:59,Kreuther,444,326,770,-4.3,7.4,0.0,25,10.3
2022.03.08,00:00,23:59,Margareten,1570,1665,3235,-4.3,7.4,0.0,25,10.3
2022.03.08,00:00,23:59,Olympia,689,701,1390,-4.3,7.4,0.0,25,10.3
